Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
384,817.00,1.000,-13.030,7.9722203533250e+01,2.2211,73.8981,0.3765,11.6468,0.3327,0.0000,0.6567,0.0000,0.4037,0.0000,0.0000,1.7795,3.0854,4.2825,0.0000,3.5382,0.0000,0.0000,0.0000,0.0000,-1.3049102861062e+03,-1.0863341595666e+03,2.0050096458247e+02,3.5893618306061e+01,1.0643919262150e+02,5.9123124e-01,4.8497557e-02,9.1907858e-04,3.4018777e-03,0.0000000e+00,2.2430041e-02,0.0000000e+00,6.4831863e-03,0.0000000e+00,0.0000000e+00,2.4079280e-02,2.2717301e-06,5.6947965e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9180520e-01,6.7242,3.0079489908036e+01,0.7492,-5.1090732587777e+02,-3.8312597352029e+02,1.1721823673498e+02,4.0146695777020e+01,5.1846954743461e+01,-1.8158176119840e+03,-1.4694601330869e+03, 3.1771920131744e+02, 7.6040314083081e+01, 1.5828614736496e+02, 5.7103799371147e-02,-3.3388264551504e-02, 7.5096743168046e-04, 4.3908635773157e-04, 4.2998094749993e-03,-5.8091573858042e-04, 1.1979314646786e-04, 1.6184373880254e-05
385,816.00,1.000,-13.050,7.9457006673942e+01,2.2211,73.9517,0.3743,11.6191,0.3304,0.0000,0.6509,0.0000,0.4001,0.0000,0.0000,1.7723,3.0715,4.2938,0.0000,3.5358,0.0000,0.0000,0.0000,0.0000,-1.3003861491889e+03,-1.0828828400618e+03,1.9970004969663e+02,3.5774396492642e+01,1.0605012551678e+02,5.9183576e-01,4.8334461e-02,9.0947017e-04,3.3923488e-03,0.0000000e+00,2.2334259e-02,0.0000000e+00,6.4344182e-03,0.0000000e+00,0.0000000e+00,2.3996077e-02,2.2373569e-06,5.6770614e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9226586e-01,6.7396,3.0344595240516e+01,0.7541,-5.1511236952925e+02,-3.8678973095530e+02,1.1782284666709e+02,4.0239125335600e+01,5.2214835491592e+01,-1.8154985187182e+03,-1.4696725710171e+03, 3.1752289636372e+02, 7.6013521828243e+01, 1.5826496100837e+02, 5.7221799283342e-02,-3.3389839134470e-02, 7.5278447711762e-04, 4.3926183567598e-04, 4.2802308321666e-03,-5.7865417776051e-04, 1.1964508843767e-04, 1.6175092649837e-05
386,815.00,1.000,-13.071,7.9193796157484e+01,2.2210,74.0051,0.3722,11.5916,0.3281,0.0000,0.6451,0.0000,0.3966,0.0000,0.0000,1.7653,3.0576,4.3049,0.0000,3.5334,0.0000,0.0000,0.0000,0.0000,-1.2958954885621e+03,-1.0794571282110e+03,1.9890489394947e+02,3.5656030416123e+01,1.0566400896871e+02,5.9243871e-01,4.8171655e-02,8.9995022e-04,3.3828299e-03,0.0000000e+00,2.2238620e-02,0.0000000e+00,6.3859881e-03,0.0000000e+00,0.0000000e+00,2.3914092e-02,2.2033979e-06,5.6592808e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9272816e-01,6.7551,3.0607711576051e+01,0.7589,-5.1928409055346e+02,-3.9042731941212e+02,1.1842199368271e+02,4.0330303908782e+01,5.2580448863767e+01,-1.8151795791156e+03,-1.4698844476231e+03, 3.1732688763218e+02, 7.5986334324905e+01, 1.5824445783248e+02, 5.7339702398279e-02,-3.3390850237766e-02, 7.5460545514808e-04, 4.3943230759089e-04, 4.2607902641774e-03,-5.7640839809188e-04, 1.1949704480426e-04, 1.6165803971023e-05
387,814.00,1.000,-13.091,7.8932564777537e+01,2.2210,74.0583,0.3701,11.5642,0.3259,0.0000,0.6394,0.0000,0.3931,0.0000,0.0000,1.7583,3.0437,4.3160,0.0000,3.5310,0.0000,0.0000,0.0000,0.0000,-1.2914381821142e+03,-1.0760569440586e+03,1.9811547445675e+02,3.5538517707343e+01,1.0528083030817e+02,5.9304009e-01,4.8009140e-02,8.9051817e-04,3.3733208e-03,0.0000000e+00,2.2143127e-02,0.0000000e+00,6.3378940e-03,0.0000000e+00,0.0000000e+00,2.3833308e-02,2.1698510e-06,5.6414560e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9319212e-01,6.7705,3.0868846141273e+01,0.7637,-5.2342261110513e+02,-3.9403882320301e+02,1.1901569751580e+02,4.0420235131544e+01,5.2943806944562e+01,-1.8148607932194e+03,-1.4700957672616e+03, 3.1713117197256e+02, 7.5958752838888e+01, 1.5822463725273e+02, 5.7457508468721e-02,-3.3391298681320e-02, 7.5643038256028e-04, 4.3959777423076e-04, 4.2414873544862e-03,-5.7417836317046e-04, 1.1934902264114e-04, 1.6156508493088e-05
388,813.00,1.000,-13.112,7.8673304962835e+01,2.2210,74.1112,0.3681,11.5368,0.3236,0.0000,0.6337,0.0000,0.3897,0.0000,0.0000,1.7515,3.0297,4.3271,0.0000,3.5286,0.0000,0.0000,0.0000,0.0000,-1.2870141015862e+03,-1.0726822025230e+03,1.9733176730944e+02,3.5421855814059e+01,1.0490057637930e+02,5.9363988e-01,4.7846915e-02,8.8117345e-04,3.3638215e-03,0.0000000e+00,2.2047783e-02,0.0000000e+00,6.2901340e-03,0.0000000e+00,0.0000000e+00,2.3753710e-02,2.1367140e-06,5.6235885e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9365773e-01,6.7859,3.1128006527614e+01,0.7684,-5.2752805948734e+02,-3.9762433180818e+02,1.1960397887565e+02,4.0508922880887e+01,5.3304922389094e+01,-1.8145421610735e+03,-1.4703065343312e+03, 3.1693574618510e+02, 7.5930778694946e+01, 1.5820549876839e+02, 5.7575217370031e-02,-3.3391185374163e-02, 7.5825927719431e-04, 4.3975823701629e-04, 4.2223216560172e-03,-5.7196403276740e-04, 1.1920102882756e-04, 1.6147206847937e-05
389,812.00,1.000,-13.133,7.8416008790206e+01,2.2210,74.1639,0.3660,11.5096,0.3214,0.0000,0.6281,0.0000,0.3863,0.0000,0.0000,1.7447,3.0157,4.3381,0.0000,3.5262,0.0000,0.0000,0.0000,0.0000,-1.2826231127931e+03,-1.0693328135717e+03,1.9655374761226e+02,3.5306042007033e+01,1.0452323355838e+02,5.9423806e-01,4.7684981e-02,8.7191551e-04,3.3543319e-03,0.0000000e+00,2.1952591e-02,0.0000000e+00,6.2427062e-03,0.0000000e+00,0.0000000e+00,2.3675283e-02,2.1039846e-06,5.6056796e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9412500e-01,6.8014,3.1385200678291e+01,0.7731,-5.3160056993015e+02,-4.0118393969864e+02,1.2018685941057e+02,4.0596371267071e+01,5.3663808407986e+01,-1.8142236827232e+03,-1.4705167532703e+03, 3.1674060702283e+02, 7.5902413274104e+01, 1.5818704196637e+02, 5.7692829096211e-02,-3.3390511310433e-02, 7.6009215791159e-04, 4.3991369799865e-04, 4.2032926922651e-03,-5.6976536295987e-04, 1.1905307005038e-04, 1.6137899650331e-05
390,811.00,1.000,-13.153,7.8160667994998e+01,2.2210,74.2163,0.3639,11.4825,0.3191,0.0000,0.6226,0.0000,0.3829,0.0000,0.0000,1.7381,3.0017,4.3491,0.0000,3.5238,0.0000,0.0000,0.0000,0.0000,-1.2782650758022e+03,-1.0660086823601e+03,1.9578138951444e+02,3.5191073384955e+01,1.0414878776865e+02,5.9483464e-01,4.7523337e-02,8.6274375e-04,3.3448518e-03,0.0000000e+00,2.1857552e-02,0.0000000e+00,6.1956087e-03,0.0000000e+00,0.0000000e+00,2.3598011e-02,2.0716605e-06,5.5877309e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9459395e-01,6.8169,3.1640436877861e+01,0.7777,-5.3564028241241e+02,-4.0471774619454e+02,1.2076436167865e+02,4.0682584626701e+01,5.4020478755958e+01,-1.8139053582146e+03,-1.4707264285547e+03, 3.1654575119309e+02, 7.5873658011656e+01, 1.5816926652460e+02, 5.7810343757250e-02,-3.3389277566352e-02, 7.6192904457525e-04, 4.4006415983295e-04, 4.1843999580980e-03,-5.6758230623134e-04, 1.1890515280182e-04, 1.6128587497817e-05
391,810.00,1.000,-13.174,7.7907273983927e+01,2.2210,74.2686,0.3619,11.4555,0.3169,0.0000,0.6170,0.0000,0.3795,0.0000,0.0000,1.7316,2.9876,4.3600,0.0000,3.5213,0.0000,0.0000,0.0000,0.0000,-1.2739398451515e+03,-1.0627097094054e+03,1.9501466624769e+02,3.5076946880504e+01,1.0377722449865e+02,5.9542960e-01,4.7361984e-02,8.5365763e-04,3.3353811e-03,0.0000000e+00,2.1762671e-02,0.0000000e+00,6.1488396e-03,0.0000000e+00,0.0000000e+00,2.3521881e-02,2.0397393e-06,5.5697436e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9506457e-01,6.8323,3.1893723739379e+01,0.7823,-5.3964734244321e+02,-4.0822585528982e+02,1.2133650911195e+02,4.0767567514100e+01,5.4374947717157e+01,-1.8135871875947e+03,-1.4709355646952e+03, 3.1635117535964e+02, 7.5844514394604e+01, 1.5815217221580e+02, 5.7927761575180e-02,-3.3387485296327e-02, 7.6376995801956e-04, 4.4020962574325e-04, 4.1656429208355e-03,-5.6541481160081e-04, 1.1875728338121e-04, 1.6119270970960e-05
392,809.00,1.000,-13.195,7.7655817846131e+01,2.2210,74.3206,0.3599,11.4285,0.3147,0.0000,0.6116,0.0000,0.3762,0.0000,0.0000,1.7252,2.9736,4.3709,0.0000,3.5189,0.0000,0.0000,0.0000,0.0000,-1.2696472700382e+03,-1.0594357907338e+03,1.9425355015886e+02,3.4963659265590e+01,1.0340852881804e+02,5.9602293e-01,4.7200922e-02,8.4465655e-04,3.3259198e-03,0.0000000e+00,2.1667949e-02,0.0000000e+00,6.1023970e-03,0.0000000e+00,0.0000000e+00,2.3446877e-02,2.0082185e-06,5.5517193e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9553687e-01,6.8478,3.2145070193318e+01,0.7869,-5.4362190087320e+02,-4.1170837550157e+02,1.2190332598544e+02,4.0851324693873e+01,5.4727230092970e+01,-1.8132691709114e+03,-1.4711441662354e+03, 3.1615687614430e+02, 7.5814983959463e+01, 1.5813575891101e+02, 5.8045082880877e-02,-3.3385135729629e-02, 7.6561492002574e-04, 4.4035009949326e-04, 4.1470210211470e-03,-5.6326282473277e-04, 1.1860946789481e-04, 1.6109950633432e-05
393,808.00,1.000,-13.216,7.7406290366152e+01,2.2211,74.3724,0.3578,11.4017,0.3126,0.0000,0.6061,0.0000,0.3729,0.0000,0.0000,1.7188,2.9595,4.3817,0.0000,3.5164,0.0000,0.0000,0.0000,0.0000,-1.2653871945388e+03,-1.0561868180566e+03,1.9349801274774e+02,3.4851207157451e+01,1.0304268539603e+02,5.9661462e-01,4.7040150e-02,8.3573995e-04,3.3164678e-03,0.0000000e+00,2.1573390e-02,0.0000000e+00,6.0562789e-03,0.0000000e+00,0.0000000e+00,2.3372983e-02,1.9770956e-06,5.5336593e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9601086e-01,6.8633,3.2394485474589e+01,0.7914,-5.4756411367428e+02,-4.1516541969253e+02,1.2246483738130e+02,4.0933861132407e+01,5.5077341187437e+01,-1.8129513082131e+03,-1.4713522377491e+03, 3.1596285012905e+02, 7.5785068289858e+01, 1.5812002658346e+02, 5.8162308110263e-02,-3.3382230166678e-02, 7.6746395329232e-04, 4.4048558535304e-04, 4.1285336740892e-03,-5.6112628806278e-04, 1.1846171225683e-04, 1.6100627032163e-05
394,807.00,1.000,-13.237,7.7158682034554e+01,2.2211,74.4239,0.3558,11.3750,0.3104,0.0000,0.6007,0.0000,0.3696,0.0000,0.0000,1.7126,2.9454,4.3925,0.0000,3.5140,0.0000,0.0000,0.0000,0.0000,-1.2611594577903e+03,-1.0529626789123e+03,1.9274802469850e+02,3.4739587023710e+01,1.0267967851646e+02,5.9720466e-01,4.6879669e-02,8.2690723e-04,3.3070250e-03,0.0000000e+00,2.1478994e-02,0.0000000e+00,6.0104834e-03,0.0000000e+00,0.0000000e+00,2.3300186e-02,1.9463679e-06,5.5155650e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9648655e-01,6.8788,3.2641979111929e+01,0.7959,-5.5147414175876e+02,-4.1859710492647e+02,1.2302106915914e+02,4.1015181990726e+01,5.5425296795855e+01,-1.8126335995491e+03,-1.4715597838387e+03, 3.1576909385764e+02, 7.5754769014436e+01, 1.5810497531232e+02, 5.8279437801151e-02,-3.3378769975838e-02, 7.6931708141101e-04, 4.4061608807067e-04, 4.1101802699726e-03,-5.5900514090376e-04, 1.1831402218937e-04, 1.6091300697450e-05
395,806.00,1.000,-13.257,7.6912983060543e+01,2.2211,74.4753,0.3538,11.3484,0.3082,0.0000,0.5954,0.0000,0.3664,0.0000,0.0000,1.7065,2.9313,4.4032,0.0000,3.5115,0.0000,0.0000,0.0000,0.0000,-1.2569638942041e+03,-1.0497632568371e+03,1.9200355591626e+02,3.4628795188300e+01,1.0231949209575e+02,5.9779305e-01,4.6719479e-02,8.1815783e-04,3.2975913e-03,0.0000000e+00,2.1384766e-02,0.0000000e+00,5.9650087e-03,0.0000000e+00,0.0000000e+00,2.3228471e-02,1.9160328e-06,5.4974378e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9696394e-01,6.8943,3.2887560915247e+01,0.8003,-5.5535215076506e+02,-4.2200355229515e+02,1.2357204792130e+02,4.1095292616277e+01,5.5771113190841e+01,-1.8123160449692e+03,-1.4717668091323e+03, 3.1557560383756e+02, 7.5724087804577e+01, 1.5809060528659e+02, 5.8396472589557e-02,-3.3374756589868e-02, 7.7117432883790e-04, 4.4074161284054e-04, 4.0919601753612e-03,-5.5689931956701e-04, 1.1816640322340e-04, 1.6081972143090e-05
396,805.00,1.000,-13.278,7.6669183384171e+01,2.2211,74.5264,0.3519,11.3219,0.3061,0.0000,0.5901,0.0000,0.3632,0.0000,0.0000,1.7004,2.9171,4.4138,0.0000,3.5090,0.0000,0.0000,0.0000,0.0000,-1.2528003336733e+03,-1.0465884315299e+03,1.9126457556320e+02,3.4518827837309e+01,1.0196210970020e+02,5.9837978e-01,4.6559579e-02,8.0949115e-04,3.2881667e-03,0.0000000e+00,2.1290708e-02,0.0000000e+00,5.9198528e-03,0.0000000e+00,0.0000000e+00,2.3157824e-02,1.8860875e-06,5.4792790e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9744303e-01,6.9099,3.3131240963439e+01,0.8047,-5.5919831085039e+02,-4.2538488675169e+02,1.2411780097867e+02,4.1174198534573e+01,5.6114807108856e+01,-1.8119986445237e+03,-1.4719733182816e+03, 3.1538237654186e+02, 7.5693026371883e+01, 1.5807691680906e+02, 5.8513413205469e-02,-3.3370191502047e-02, 7.7303572086007e-04, 4.4086216526867e-04, 4.0738727341361e-03,-5.5480875748991e-04, 1.1801886070224e-04, 1.6072641866774e-05
397,804.00,1.000,-13.299,7.6427272686758e+01,2.2211,74.5773,0.3499,11.2955,0.3040,0.0000,0.5848,0.0000,0.3600,0.0000,0.0000,1.6945,2.9030,4.4245,0.0000,3.5066,0.0000,0.0000,0.0000,0.0000,-1.2486686017497e+03,-1.0434380789926e+03,1.9053105208845e+02,3.4409681023858e+01,1.0160751456069e+02,5.9896483e-01,4.6399971e-02,8.0090661e-04,3.2787512e-03,0.0000000e+00,2.1196822e-02,0.0000000e+00,5.8750139e-03,0.0000000e+00,0.0000000e+00,2.3088229e-02,1.8565293e-06,5.4610901e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9792385e-01,6.9254,3.3373029593941e+01,0.8090,-5.6301279651378e+02,-4.2874123696754e+02,1.2465835632231e+02,4.1251905442663e+01,5.6456395739606e+01,-1.8116813982635e+03,-1.4721793159602e+03, 3.1518940841076e+02, 7.5661586466521e+01, 1.5806391030030e+02, 5.8630260470331e-02,-3.3365076263539e-02, 7.7490128357636e-04, 4.4097775134946e-04, 4.0559172682319e-03,-5.5273338532857e-04, 1.1787139977903e-04, 1.6063310349937e-05
398,803.00,1.000,-13.320,7.6187240403467e+01,2.2211,74.6279,0.3479,11.2692,0.3019,0.0000,0.5796,0.0000,0.3568,0.0000,0.0000,1.6887,2.8888,4.4350,0.0000,3.5041,0.0000,0.0000,0.0000,0.0000,-1.2445685198566e+03,-1.0403120717005e+03,1.8980295326494e+02,3.4301350674085e+01,1.0125568959047e+02,5.9954821e-01,4.6240654e-02,7.9240361e-04,3.2693447e-03,0.0000000e+00,2.1103111e-02,0.0000000e+00,5.8304900e-03,0.0000000e+00,0.0000000e+00,2.3019673e-02,1.8273553e-06,5.4428723e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9840638e-01,6.9409,3.3612937390164e+01,0.8133,-5.6679578638309e+02,-4.3207273516058e+02,1.2519374258863e+02,4.1328419200662e+01,5.6795896712326e+01,-1.8113643062397e+03,-1.4723848068611e+03, 3.1499669585357e+02, 7.5629769874746e+01, 1.5805158630279e+02, 5.8747015292716e-02,-3.3359412479532e-02, 7.7677104386288e-04, 4.4108837743101e-04, 4.0380930787156e-03,-5.5067313108674e-04, 1.1772402542056e-04, 1.6053978058152e-05
399,802.00,1.000,-13.341,7.5949075735398e+01,2.2211,74.6783,0.3460,11.2430,0.2998,0.0000,0.5744,0.0000,0.3537,0.0000,0.0000,1.6829,2.8747,4.4455,0.0000,3.5016,0.0000,0.0000,0.0000,0.0000,-1.2404999054942e+03,-1.0372102787660e+03,1.8908024622442e+02,3.4193832592882e+01,1.0090661740227e+02,6.0012990e-01,4.6081629e-02,7.8398158e-04,3.2599471e-03,0.0000000e+00,2.1009577e-02,0.0000000e+00,5.7862792e-03,0.0000000e+00,0.0000000e+00,2.2952142e-02,1.7985626e-06,5.4246271e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9889064e-01,6.9565,3.3850975169385e+01,0.8176,-5.7054746300971e+02,-4.3537951692863e+02,1.2572398902608e+02,4.1403745823839e+01,5.7133328082928e+01,-1.8110473685039e+03,-1.4725897956946e+03, 3.1480423525050e+02, 7.5597578416722e+01, 1.5803994548519e+02, 5.8863678664518e-02,-3.3353201805791e-02, 7.7864502934260e-04, 4.4119405018420e-04, 4.0203994467588e-03,-5.4862792023376e-04, 1.1757674240926e-04, 1.6044645441352e-05
400,801.00,1.000,-13.362,7.5712767658597e+01,2.2212,74.7286,0.3440,11.2170,0.2977,0.0000,0.5693,0.0000,0.3506,0.0000,0.0000,1.6772,2.8605,4.4560,0.0000,3.4991,0.0000,0.0000,0.0000,0.0000,-1.2364625723924e+03,-1.0341325660599e+03,1.8836289748409e+02,3.4087122468229e+01,1.0056028032097e+02,6.0070990e-01,4.5922895e-02,7.7563992e-04,3.2505586e-03,0.0000000e+00,2.0916222e-02,0.0000000e+00,5.7423796e-03,0.0000000e+00,0.0000000e+00,2.2885621e-02,1.7701483e-06,5.4063558e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9937664e-01,6.9720,3.4087153973733e+01,0.8218,-5.7426801271554e+02,-4.3866172112686e+02,1.2624912546983e+02,4.1477891476512e+01,5.7468708325399e+01,-1.8107305851080e+03,-1.4727942871867e+03, 3.1461202295391e+02, 7.5565013944741e+01, 1.5802898864637e+02, 5.8980251658034e-02,-3.3346445945874e-02, 7.8052326836285e-04, 4.4129477657821e-04, 4.0028356343786e-03,-5.4659767579624e-04, 1.1742955534336e-04, 1.6035312933959e-05
401,800.00,1.000,-13.383,7.5478304938694e+01,2.2212,74.7785,0.3421,11.1910,0.2956,0.0000,0.5642,0.0000,0.3476,0.0000,0.0000,1.6716,2.8463,4.4664,0.0000,3.4966,0.0000,0.0000,0.0000,0.0000,-1.2324563307581e+03,-1.0310787964111e+03,1.8765087298793e+02,3.3981215878022e+01,1.0021666040420e+02,6.0128820e-01,4.5764454e-02,7.6737804e-04,3.2411790e-03,0.0000000e+00,2.0823049e-02,0.0000000e+00,5.6987894e-03,0.0000000e+00,0.0000000e+00,2.2820098e-02,1.7421094e-06,5.3880596e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,1.9986438e-01,6.9876,3.4321485055558e+01,0.8260,-5.7795762534603e+02,-4.4191948966557e+02,1.2676918230274e+02,4.1550862462914e+01,5.7802056315961e+01,-1.8104139561041e+03,-1.4729982860767e+03, 3.1442005529067e+02, 7.5532078340936e+01, 1.5801871672016e+02, 5.9096735421636e-02,-3.3339146647400e-02, 7.8240578995967e-04, 4.4139056384645e-04, 3.9854008855488e-03,-5.4458231849182e-04, 1.1728246863958e-04, 1.6025980955085e-05
402,799.00,1.000,-13.405,7.5245676139083e+01,2.2212,74.8283,0.3402,11.1651,0.2936,0.0000,0.5592,0.0000,0.3445,0.0000,0.0000,1.6661,2.8322,4.4767,0.0000,3.4941,0.0000,0.0000,0.0000,0.0000,-1.2284809874142e+03,-1.0280488297165e+03,1.8694413813147e+02,3.3876108294096e+01,9.9875739453847e+01,6.0186481e-01,4.5606304e-02,7.5919535e-04,3.2318083e-03,0.0000000e+00,2.0730060e-02,0.0000000e+00,5.6555066e-03,0.0000000e+00,0.0000000e+00,2.2755557e-02,1.7144429e-06,5.3697400e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.0035386e-01,7.0032,3.4553979869231e+01,0.8302,-5.8161649413058e+02,-4.4515296739869e+02,1.2728419043170e+02,4.1622665221355e+01,5.8133391325663e+01,-1.8100974815447e+03,-1.4732017971152e+03, 3.1422832856317e+02, 7.5498773515450e+01, 1.5800913077951e+02, 5.9213131176638e-02,-3.3331305699208e-02, 7.8429262383342e-04, 4.4148141946156e-04, 3.9680944269380e-03,-5.4258176681979e-04, 1.1713548653490e-04, 1.6016649908820e-05
403,798.00,1.000,-13.426,7.5014869633049e+01,2.2212,74.8778,0.3382,11.1393,0.2916,0.0000,0.5542,0.0000,0.3415,0.0000,0.0000,1.6607,2.8180,4.4870,0.0000,3.4916,0.0000,0.0000,0.0000,0.0000,-1.2245363460046e+03,-1.0250425231061e+03,1.8624265779621e+02,3.3771795087931e+01,9.9537499033071e+01,6.0243970e-01,4.5448447e-02,7.5109125e-04,3.2224466e-03,0.0000000e+00,2.0637258e-02,0.0000000e+00,5.6125294e-03,0.0000000e+00,0.0000000e+00,2.2691987e-02,1.6871457e-06,5.3513981e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.0084510e-01,7.0188,3.4784650059022e+01,0.8343,-5.8524481547786e+02,-4.4836230195680e+02,1.2779418125495e+02,4.1693306316540e+01,5.8462733008141e+01,-1.8097811614824e+03,-1.4734048250629e+03, 3.1403683905115e+02, 7.5465101404471e+01, 1.5800023204121e+02, 5.9329440213582e-02,-3.3322924928143e-02, 7.8618380031843e-04, 4.4156735110633e-04, 3.9509154688414e-03,-5.4059593717427e-04, 1.1698861308836e-04, 1.6007320184394e-05
404,797.00,1.000,-13.447,7.4785873614838e+01,2.2213,74.9272,0.3363,11.1137,0.2895,0.0000,0.5492,0.0000,0.3385,0.0000,0.0000,1.6554,2.8038,4.4972,0.0000,3.4891,0.0000,0.0000,0.0000,0.0000,-1.2206222071813e+03,-1.0220597310935e+03,1.8554639638168e+02,3.3668271535935e+01,9.9201920481870e+01,6.0301288e-01,4.5290882e-02,7.4306515e-04,3.2130939e-03,0.0000000e+00,2.0544644e-02,0.0000000e+00,5.5698558e-03,0.0000000e+00,0.0000000e+00,2.2629372e-02,1.6602147e-06,5.3330354e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.0133810e-01,7.0344,3.5013507448023e+01,0.8384,-5.8884278878848e+02,-4.5154764359464e+02,1.2829918663168e+02,4.1762792432286e+01,5.8790101388767e+01,-1.8094649959698e+03,-1.4736073746881e+03, 3.1384558301336e+02, 7.5431063968222e+01, 1.5799202187064e+02, 5.9445663888440e-02,-3.3314006195831e-02, 7.8807935035205e-04, 4.4164836664462e-04, 3.9338632060889e-03,-5.3862474395416e-04, 1.1684185218389e-04, 1.5997992156481e-05
405,796.00,1.000,-13.468,7.4558676109356e+01,2.2213,74.9763,0.3344,11.0881,0.2875,0.0000,0.5443,0.0000,0.3356,0.0000,0.0000,1.6502,2.7897,4.5074,0.0000,3.4866,0.0000,0.0000,0.0000,0.0000,-1.2167383687691e+03,-1.0191003057074e+03,1.8485531783353e+02,3.3565532824092e+01,9.8868984930635e+01,6.0358434e-01,4.5133609e-02,7.3511646e-04,3.2037501e-03,0.0000000e+00,2.0452222e-02,0.0000000e+00,5.5274840e-03,0.0000000e+00,0.0000000e+00,2.2567701e-02,1.6336469e-06,5.3146531e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.0183287e-01,7.0500,3.5240564028451e+01,0.8424,-5.9241061629070e+02,-4.5470914505791e+02,1.2879923885531e+02,4.1831130365128e+01,5.9115516855839e+01,-1.8091489850598e+03,-1.4738094507653e+03, 3.1365455668884e+02, 7.5396663189220e+01, 1.5798450178647e+02, 5.9561803619303e-02,-3.3304551395839e-02, 7.8997930544782e-04, 4.4172447409584e-04, 3.9169368188327e-03,-5.3666809965950e-04, 1.1669520753209e-04, 1.5988666185400e-05
