Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
152 3000.00 1024.51 86.562038 50.3339 0.735615 12.9615 0.710694 0 10.3648 0.262495 4.76867 0 0 10.2823 2.67812 0.26714 0.204411 6.39811 0.0323449
153 3000.00 1019.52 84.791412 50.4819 0.683655 13.0794 0.685404 0 10.3835 0.267152 4.57034 0 0 10.1013 2.73053 0.272718 0.208679 6.50683 0.0285417
154 3000.00 1014.53 83.097774 50.6276 0.635496 13.1988 0.660699 0 10.3959 0.271764 4.3757 0 0 9.92303 2.7827 0.278277 0.212932 6.61218 0.0249061
155 3000.00 1009.54 81.473298 50.7716 0.590866 13.3198 0.636507 0 10.4021 0.276339 4.18453 0 0 9.74718 2.83471 0.283825 0.217178 6.7139 0.0214491
156 3000.00 1004.55 79.910577 50.9149 0.549514 13.4425 0.612758 0 10.4019 0.280884 3.9966 0 0 9.5736 2.88668 0.289376 0.221425 6.81164 0.0181857
157 3000.00 999.55 78.402520 51.0585 0.511207 13.5671 0.589378 0 10.3952 0.285409 3.81167 0 0 9.40207 2.93873 0.294942 0.225684 6.90497 0.0151355
158 3000.00 994.56 76.942301 51.2035 0.475734 13.6937 0.566298 0 10.3818 0.289924 3.62946 0 0 9.23233 2.991 0.300539 0.229967 6.99333 0.0123231
159 3000.00 989.57 75.523417 51.351 0.442898 13.8229 0.543444 0 10.3616 0.294439 3.44972 0 0 9.06414 3.04366 0.306185 0.234288 7.07603 0.00977775
160 3000.00 984.58 74.139938 51.5022 0.412516 13.9548 0.520751 0 10.334 0.298965 3.27221 0 0 8.89723 3.09687 0.311899 0.23866 7.15234 0.00753138
161 3000.00 979.59 72.787038 51.6584 0.384412 14.0898 0.498164 0 10.2988 0.303511 3.09675 0 0 8.73146 3.15078 0.317696 0.243096 7.22152 0.00561322
162 3000.00 974.60 71.461762 51.8206 0.358414 14.2281 0.475656 0 10.2552 0.308078 2.92336 0 0 8.56685 3.20549 0.323588 0.247604 7.28306 0.00404146
163 3000.00 969.61 70.163726 51.9894 0.334345 14.3694 0.453241 0 10.2026 0.312654 2.75228 0 0 8.40371 3.261 0.329574 0.252185 7.33686 0.00281361
164 3000.00 964.62 68.893630 52.1659 0.311369 14.513 0.430951 0 10.1398 0.317219 2.58394 0 0 8.24243 3.31725 0.33565 0.256834 7.38371 0.0019026
165 3000.00 959.63 67.427052 52.3905 0.292441 14.6029 0.412792 0 10.0641 0.322267 2.4172 0 0 8.0796 3.38017 0.342923 0.26242 7.43154 0.00118104
166 3000.00 954.63 64.638901 52.893 0.280858 14.3629 0.417335 0 9.95504 0.330508 2.24371 0 0 7.88532 3.48214 0.357501 0.273739 7.51742 0.000527866
167 3000.00 949.64 61.976857 53.4173 0.270116 14.1172 0.42247 0 9.82327 0.338653 2.07733 0 0 7.69384 3.58518 0.372628 0.285497 7.59631 0.000231287
168 3000.00 944.65 59.371130 54.0101 0.257017 13.8462 0.395481 0 9.62756 0.346818 1.92391 0 0 7.5311 3.69046 0.388721 0.298027 7.68453 0.000101366
169 3000.00 939.66 56.968720 54.5881 0.24763 13.5834 0.377354 0 9.42938 0.354687 1.77888 0 0 7.36638 3.79299 0.404845 0.310595 7.76565 4.46627e-05
170 3000.00 934.67 54.729371 55.1684 0.238678 13.319 0.360298 0 9.21673 0.362234 1.64404 0 0 7.20796 3.89299 0.421128 0.323304 7.84527 1.99119e-05
171 3000.00 929.68 52.641540 55.7486 0.230158 13.0532 0.344267 0 8.99229 0.369458 1.51905 0 0 7.05568 3.99009 0.437534 0.336126 7.92358 8.99291e-06
172 3000.00 924.69 50.692924 56.3271 0.222063 12.7863 0.329214 0 8.75855 0.376374 1.4034 0 0 6.90928 4.08405 0.454042 0.349047 8.0006 0
173 3000.00 919.70 48.871916 56.9025 0.21438 12.5185 0.315082 0 8.5178 0.382996 1.29653 0 0 6.7685 4.17463 0.470633 0.362053 8.07635 0
174 3000.00 914.71 47.166895 57.474 0.207093 12.25 0.301817 0 8.27205 0.389348 1.19781 0 0 6.63303 4.26171 0.487303 0.37514 8.15067 0
175 3000.00 909.72 45.568324 58.0406 0.200185 11.9809 0.289357 0 8.02313 0.395449 1.10668 0 0 6.50268 4.34513 0.504037 0.388301 8.2236 0
176 3000.00 904.72 44.067162 58.6013 0.193634 11.7114 0.277645 0 7.77263 0.401319 1.02255 0 0 6.37722 4.42479 0.520829 0.401528 8.29511 0
177 3000.00 899.73 42.655344 59.1557 0.187421 11.4417 0.266628 0 7.52191 0.406979 0.944875 0 0 6.25646 4.50063 0.537669 0.414818 8.36516 0
178 3000.00 894.74 41.325694 59.7031 0.181525 11.1721 0.256252 0 7.27216 0.412448 0.873125 0 0 6.14022 4.57258 0.554551 0.428165 8.43373 0
179 3000.00 889.75 40.071839 60.2431 0.175925 10.9028 0.24647 0 7.02438 0.417745 0.80681 0 0 6.02833 4.64062 0.571464 0.441562 8.50081 0
180 3000.00 884.76 38.888123 60.7752 0.170603 10.634 0.237239 0 6.77944 0.422885 0.745475 0 0 5.92064 4.70475 0.588399 0.455003 8.56638 0
181 3000.00 879.77 37.771331 61.298 0.165794 10.3661 0.228878 0 6.53823 0.427854 0.688858 0 0 5.81752 4.76482 0.605315 0.468456 8.63014 0
182 3000.00 874.78 36.715445 61.8122 0.160975 10.0994 0.221303 0 6.30123 0.432678 0.636417 0 0 5.71817 4.82105 0.622219 0.481928 8.69242 0
183 3000.00 869.79 35.715066 62.3183 0.15604 9.83407 0.214099 0 6.06875 0.437396 0.587685 0 0 5.6221 4.87361 0.639122 0.495427 8.75339 0
184 3000.00 864.80 34.767630 62.8153 0.151322 9.57058 0.207283 0 5.84128 0.442006 0.542445 0 0 5.52962 4.92247 0.655991 0.508928 8.8128 0
185 3000.00 859.80 33.869847 63.3028 0.146808 9.3093 0.200827 0 5.61914 0.446517 0.500403 0 0 5.44062 4.96771 0.672809 0.522418 8.87063 0
186 3000.00 854.81 33.018717 63.7808 0.142483 9.05055 0.194703 0 5.40257 0.450938 0.461296 0 0 5.35493 5.00944 0.68956 0.535884 8.92687 0
187 3000.00 849.82 32.211484 64.249 0.138337 8.79466 0.188887 0 5.19174 0.455276 0.424884 0 0 5.27242 5.04779 0.706228 0.549314 8.9815 0
188 3000.00 844.83 31.445601 64.7073 0.134358 8.54193 0.183358 0 4.98676 0.459537 0.390952 0 0 5.19294 5.08287 0.722794 0.562693 9.03449 0
189 3000.00 839.84 30.718702 65.1557 0.130534 8.29265 0.178097 0 4.7877 0.463727 0.359306 0 0 5.11636 5.11484 0.739244 0.576008 9.08583 0
190 3000.00 834.85 30.028579 65.5941 0.126856 8.04709 0.173086 0 4.59459 0.467851 0.329771 0 0 5.04254 5.14383 0.75556 0.589246 9.1355 0
191 3000.00 829.86 29.373165 66.0224 0.123316 7.80549 0.168308 0 4.40743 0.471915 0.30219 0 0 4.97134 5.16999 0.771727 0.602394 9.18347 0
192 3000.00 824.87 28.750520 66.4408 0.119906 7.56808 0.16375 0 4.22618 0.475922 0.276424 0 0 4.90262 5.19346 0.78773 0.61544 9.22971 0
193 3000.00 819.88 28.158819 66.8491 0.116619 7.33506 0.159396 0 4.05078 0.479879 0.252345 0 0 4.83624 5.21441 0.803557 0.628372 9.2742 0
194 3000.00 814.88 27.593527 67.2462 0.114414 7.10526 0.156246 0 3.88291 0.483869 0.229541 0 0 4.77083 5.23286 0.819271 0.641245 9.31736 0
195 3000.00 809.89 27.057442 67.6344 0.109458 6.88086 0.154438 0 3.71913 0.487676 0.208455 0 0 4.70923 5.24901 0.834742 0.65395 9.35868 0
196 3000.00 804.90 26.547351 68.0133 0.104629 6.66144 0.152372 0 3.56057 0.491458 0.188756 0 0 4.64963 5.26312 0.850007 0.666515 9.39822 0
197 3000.00 799.91 26.061815 68.3831 0.099919 6.44712 0.150044 0 3.4071 0.495221 0.170362 0 0 4.5919 5.27532 0.865055 0.678932 9.43594 0
198 3000.00 794.92 25.599581 68.7437 0.0954045 6.23791 0.147472 0 3.25875 0.498968 0.153224 0 0 4.53598 5.28573 0.879875 0.691191 9.47181 0
199 3000.00 789.93 25.159999 69.094 0.0915465 6.0335 0.144803 0 3.11616 0.502693 0.137403 0 0 4.48216 5.29424 0.894437 0.703267 9.50577 0
200 3000.00 784.94 24.741305 69.4353 0.0878686 5.83432 0.141923 0 2.97852 0.50641 0.122703 0 0 4.42999 5.30119 0.908752 0.715169 9.53782 0
201 3000.00 779.95 24.342372 69.7678 0.0843614 5.64041 0.138837 0 2.84573 0.510125 0.109068 0 0 4.37937 5.3067 0.922814 0.726889 9.56791 0
202 3000.00 774.96 23.962137 70.0916 0.0810162 5.45181 0.135553 0 2.71765 0.513842 0.0964464 0 0 4.33019 5.31089 0.936619 0.738424 9.59601 0
203 3000.00 769.96 23.599600 70.4068 0.0778245 5.26852 0.132077 0 2.59417 0.517569 0.0847896 0 0 4.28236 5.31387 0.950162 0.749767 9.62208 0
204 3000.00 764.97 23.253817 70.7137 0.0747787 5.09057 0.128418 0 2.47516 0.521311 0.0740538 0 0 4.2358 5.31575 0.96344 0.760916 9.64607 0
205 3000.00 759.98 22.923901 71.0125 0.0718714 4.91795 0.124586 0 2.36051 0.525075 0.0641984 0 0 4.19042 5.31664 0.976448 0.771867 9.66793 0
206 3000.00 754.99 22.609016 71.3033 0.0690957 4.75063 0.120592 0 2.25008 0.528866 0.0551854 0 0 4.14614 5.31662 0.989186 0.782617 9.68763 0
207 3000.00 750.00 22.308373 71.5865 0.0664451 4.5886 0.116448 0 2.14376 0.532694 0.0469796 0 0 4.10287 5.31581 1.00165 0.793164 9.70512 0
