Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
125 3000.00 1035.62 90.637051 49.9903 0.871938 12.7475 0.746681 0 10.2861 0.252879 5.21082 0 0 10.6768 2.56605 0.255249 0.195312 6.20038 0
126 3000.00 1030.61 89.078366 50.1646 0.796678 12.8205 0.727001 0 10.2796 0.25616 5.02315 0 0 10.5565 2.60852 0.259715 0.198729 6.30887 0
127 3000.00 1025.60 87.332902 50.301 0.739448 12.9236 0.702267 0 10.2996 0.260486 4.83034 0 0 10.3832 2.65738 0.264906 0.202701 6.43496 0
128 3000.00 1020.59 85.673959 50.4326 0.686325 13.0275 0.678264 0 10.3136 0.264734 4.64173 0 0 10.2134 2.70563 0.270035 0.206626 6.55957 0
129 3000.00 1015.58 84.094583 50.56 0.637011 13.1319 0.654932 0 10.3214 0.268907 4.45724 0 0 10.047 2.75328 0.275107 0.210507 6.68276 0
130 3000.00 1010.57 82.588520 50.6836 0.59123 13.2366 0.632221 0 10.3231 0.273004 4.27674 0 0 9.88398 2.80036 0.280124 0.214346 6.80462 0
131 3000.00 1005.56 81.150141 50.8041 0.548725 13.3416 0.610082 0 10.3186 0.277027 4.10015 0 0 9.72427 2.84692 0.285089 0.218145 6.92524 0
132 3000.00 1000.55 79.774365 50.9219 0.509255 13.4468 0.588475 0 10.3078 0.280975 3.92738 0 0 9.56789 2.89297 0.290005 0.221907 7.04467 0
133 3000.00 995.54 78.456601 51.0375 0.472599 13.552 0.567362 0 10.2905 0.284848 3.75835 0 0 9.41484 2.93854 0.294876 0.225634 7.16299 0
134 3000.00 990.53 77.192692 51.1512 0.438551 13.6572 0.546709 0 10.2667 0.288647 3.593 0 0 9.2651 2.98366 0.299705 0.229329 7.28027 0
135 3000.00 985.52 75.468882 51.3446 0.406045 13.8199 0.51921 0 10.2592 0.294364 3.38976 0 0 9.06409 3.04751 0.30655 0.234567 7.31422 0
136 3000.00 980.50 73.836047 51.5377 0.376488 13.9816 0.492805 0 10.2406 0.299946 3.19235 0 0 8.8695 3.11065 0.313329 0.239754 7.34529 0
137 3000.00 975.49 72.290190 51.7301 0.349476 14.1418 0.467412 0 10.2105 0.305376 3.00107 0 0 8.68146 3.17294 0.32003 0.244881 7.37498 0
138 3000.00 970.48 70.824675 51.9225 0.324688 14.3002 0.442956 0 10.1685 0.310644 2.81594 0 0 8.50008 3.23442 0.326652 0.249948 7.40345 0
139 3000.00 965.47 69.433358 52.1155 0.30186 14.4569 0.419367 0 10.1142 0.315739 2.637 0 0 8.32538 3.29508 0.333197 0.254957 7.43083 0
140 3000.00 960.46 68.110642 52.3095 0.280776 14.6117 0.396586 0 10.0474 0.320656 2.46432 0 0 8.1573 3.35495 0.339668 0.259908 7.45721 0
141 3000.00 955.45 65.192266 52.81 0.278668 14.3937 0.397903 0 9.95616 0.32966 2.2788 0 0 7.94358 3.46147 0.354665 0.271543 7.52385 0
142 3000.00 950.44 62.427361 53.3412 0.271592 14.1489 0.401903 0 9.83208 0.33825 2.10601 0 0 7.74323 3.56759 0.370142 0.283569 7.59547 0
143 3000.00 945.43 59.815950 53.9051 0.262158 13.8901 0.39337 0 9.66578 0.346524 1.94642 0 0 7.5624 3.67291 0.38605 0.295949 7.67324 0
144 3000.00 940.42 57.359419 54.489 0.252231 13.6255 0.374937 0 9.46854 0.354568 1.79857 0 0 7.39468 3.77693 0.402315 0.308624 7.75408 0
145 3000.00 935.41 55.079128 55.0732 0.242958 13.3595 0.357886 0 9.25638 0.362238 1.66155 0 0 7.23432 3.87804 0.418689 0.321401 7.83383 0
146 3000.00 930.39 52.956987 55.6568 0.23416 13.0923 0.341888 0 9.03203 0.36957 1.53466 0 0 7.08044 3.97614 0.435171 0.334281 7.91251 0
147 3000.00 925.38 50.978509 56.2386 0.225809 12.8241 0.326864 0 8.79805 0.376582 1.41731 0 0 6.93259 4.07105 0.45175 0.347254 7.99003 0
148 3000.00 920.37 49.130839 56.8173 0.217891 12.5551 0.312764 0 8.55675 0.383294 1.3089 0 0 6.79045 4.16256 0.468413 0.360313 8.06627 0
149 3000.00 915.36 47.403215 57.3915 0.210481 12.2854 0.299661 0 8.31026 0.389719 1.20888 0 0 6.65395 4.25047 0.485142 0.373445 8.14107 0
150 3000.00 910.35 45.785945 57.9601 0.203659 12.0152 0.287621 0 8.06049 0.395867 1.11669 0 0 6.52301 4.33459 0.501919 0.386636 8.21426 0
151 3000.00 905.34 44.266547 58.5238 0.196726 11.7444 0.276332 0 7.80894 0.401789 1.03149 0 0 6.39644 4.41508 0.518769 0.399907 8.2863 0
152 3000.00 900.33 42.838407 59.0812 0.190114 11.4734 0.265789 0 7.55705 0.407493 0.952847 0 0 6.2746 4.49171 0.535667 0.413239 8.35688 0
153 3000.00 895.32 41.494106 59.6316 0.183811 11.2024 0.255924 0 7.30604 0.412998 0.880234 0 0 6.15733 4.56443 0.552605 0.426627 8.42596 0
154 3000.00 890.31 40.227056 60.1745 0.177803 10.9318 0.246678 0 7.05694 0.418323 0.813149 0 0 6.04446 4.63321 0.569573 0.440064 8.49353 0
